
 Lista de Imóveis da Caixa;;Data de geração:;22/04/2026;;;;;;;
 N° do imóvel;UF;Cidade;Bairro;Endereço;Preço;Valor de avaliação;Desconto;Financiamento;Descrição;Modalidade de venda;Link de acesso

 8555535577047 ;BA ;CAMACARI ;CATU DE ABRANTES (ABRANTES) ;RUA SUCUPIO, N. SN, Apto 003,  BL 06 ;75.305,50;130.000,00;42.08;Não;Apartamento, 72.31 de área total, 39.03 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555535577047
 8787701280860 ;BA ;CAMACARI ;CATU DE ABRANTES (ABRANTES) ;RUA COLONIA BOA UNIAO, N. SN, Apto 04, BL 14 ;75.305,50;130.000,00;42.08;Não;Apartamento, 101.66 de área total, 39.03 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787701280860
 1444418161723 ;BA ;CAMACARI ;MONTE GORDO ;VIA 00, N. SN, QD.39 LT.01 ;439.112,48;757.000,00;42.00;Sim;Casa, 0.00 de área total, 111.00 de área privativa, 5492.60 de área do terreno,  3 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444418161723
 8787709853169 ;BA ;CAMACARI ;LAGOA BRANCA ;RUA LAGOA BRANCA, N. SN, Apto 302, BL 05 ;81.379,36;139.000,00;41.46;Não;Apartamento, 80.61 de área total, 40.53 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787709853169
 8787717142110 ;BA ;CAMACARI ;VILA DE ABRANTES ;RUA DA BELGICA, N. SN, Apto 001, BL 30 ;87.819,45;150.000,00;41.46;Não;Apartamento, 98.06 de área total, 40.53 de área privativa, 0.00 de área do terreno,  1 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787717142110
 8787704382273 ;BA ;CAMACARI ;CAJAZEIRAS DE ABRANTES (ABRANTES) ;RUA LAGOA BRANCA, N. SN, Apto 302, BL 22 ;87.819,45;150.000,00;41.46;Não;Apartamento, 90.22 de área total, 40.53 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787704382273
 8787714563009 ;BA ;CAMACARI ;CAJAZEIRAS DE ABRANTES (ABRANTES) ;RUA LAGOA BRANCA, N. SN, Apto 201, BL 15 ;88.990,38;152.000,00;41.46;Não;Apartamento, 0.00 de área total, 40.53 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787714563009
 8787715907690 ;BA ;CAMACARI ;CAJAZEIRAS DE ABRANTES (ABRANTES) ;RUA LAGOA BRANCA, N. SN, Apto 104, BL 21 ;87.819,45;150.000,00;41.46;Não;Apartamento, 80.61 de área total, 40.53 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787715907690
 8787701597252 ;BA ;CAMACARI ;BOA UNIAO (ABRANTES) ;RUA SITIO DO ASSIS, N. SN, Apto 501, BL 14 ;81.964,82;140.000,00;41.46;Não;Apartamento, 49.24 de área total, 40.28 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787701597252
 8787707589375 ;BA ;CAMACARI ;BOA UNIAO (ABRANTES) ;RUA COLONIA BOA UNIAO, N. SN, Apto 001, BLOCO 12 ;87.819,45;150.000,00;41.46;Não;Apartamento, 86.63 de área total, 40.53 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787707589375
 8787704003019 ;BA ;CAMACARI ;ALPHAVILLE (ABRANTES) ;RUA LAGOA BRANCA, N. SN, Apto 301, BL 07 ;87.819,45;150.000,00;41.46;Não;Apartamento, 77.60 de área total, 40.53 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787704003019
 8787707204910 ;BA ;CAMACARI ;ALPHAVILLE (ABRANTES) ;RUA LAGOA BRANCA, N. SN, Apto 01, BL 09 ;85.977,19;146.853,33;41.46;Não;Apartamento, 90.22 de área total, 40.53 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787707204910
 8555539790896 ;BA ;CAMACARI ;PARQUE NASCENTE DO RIO CAPIVARA ;RUA DOURADO, N. SN, Apto 003, BL 02 ;82.550,28;141.000,00;41.46;Não;Apartamento, 73.47 de área total, 39.03 de área privativa, 0.00 de área do terreno,  1 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555539790896
 8787701662232 ;BA ;CAMACARI ;BOA UNIAO (ABRANTES) ;RUA DO BOSQUE, N. SN, Apto 504, BL 22 ;114.914,11;195.000,00;41.07;Não;Apartamento, 61.07 de área total, 41.91 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787701662232
 8787702207687 ;BA ;CAMACARI ;LAGOA BRANCA ;RUA LAGOA BRANCA, N. SN, Apto 003, BL 04 ;92.444,76;156.000,00;40.75;Não;Apartamento, 77.60 de área total, 40.53 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787702207687
 8787713079316 ;BA ;CAMACARI ;VILA DE ABRANTES ;RUA DA BELGICA, N. SN, Apto 001, BL 23 ;107.259,62;181.000,00;40.75;Não;Apartamento, 98.06 de área total, 40.53 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787713079316
 8787713129879 ;BA ;CAMACARI ;VILA DE ABRANTES ;RUA DA BELGICA, N. S/N, Apto 201, BL 5 ;103.704,06;175.000,00;40.75;Não;Apartamento, 0.00 de área total, 40.53 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787713129879
 8787701584401 ;BA ;CAMACARI ;BOA UNIAO (ABRANTES) ;RUA SITIO DO ASSIS, N. SN, Apto 501, BL 13 ;100.741,08;170.000,00;40.75;Não;Apartamento, 60.04 de área total, 40.28 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787701584401
 8787712821302 ;BA ;CAMACARI ;MALICIA (ABRANTES) ;RUA DA BELGICA, N. S/N, Apto 003, BL 16 ;97.778,11;165.000,00;40.75;Não;Apartamento, 98.06 de área total, 40.53 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787712821302
 8787717725379 ;BA ;CAMACARI ;NOVA ABRANTES (ABRANTES) ;RUA D, N. S/N, Apto 502, BL 28 VG 180 ;106.667,03;180.000,00;40.75;Não;Apartamento, 40.40 de área total, 40.40 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787717725379
 1787700971080 ;BA ;CAMACARI ;ALPHAVILLE (ABRANTES) ;RUA PRINCIPAL DE PORTAL DE ABRANTES, N. S/N, Apto 202, BL 01 ;74.780,36;125.000,00;40.18;Não;Apartamento, 48.03 de área total, 38.40 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1787700971080
 8787715571706 ;BA ;CAMACARI ;BOA UNIAO (ABRANTES) ;RUA D, N. S/N, Apto 102, BL 7 ;123.904,77;205.000,00;39.56;Não;Apartamento, 92.66 de área total, 47.02 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787715571706
 8787717318510 ;BA ;CAMACARI ;NOVA ABRANTES (ABRANTES) ;RUA D, N. S/N, Apto 102, BL 29 VG 139 ;123.300,35;204.000,00;39.56;Não;Apartamento, 47.02 de área total, 40.40 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787717318510
 1787700755670 ;BA ;CAMACARI ;NOVA ABRANTES (ABRANTES) ;RUA DA GRAMA, N. SN, Apto 501, BLOCO 05 ;110.551,19;179.000,00;38.24;Não;Apartamento, 58.96 de área total, 40.28 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1787700755670
 8787702684361 ;BA ;CAMACARI ;NOVA ABRANTES (ABRANTES) ;RUA SITIO DE ASSIS, N. 211, Apto 202, BLOCO 11 ;104.992,75;170.000,00;38.24;Não;Apartamento, 60.04 de área total, 40.28 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787702684361
 1787700181569 ;BA ;CAMACARI ;BOA UNIAO (ABRANTES) ;RUA DO BOSQUE, N. SN, Apto 503, BL 21 ;115.813,89;184.000,00;37.06;Não;Apartamento, 41.90 de área total, 41.90 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1787700181569
 1444407804610 ;BA ;CAMACARI ;MONTE GORDO ;LOT ALDEIAS DE JACUIPE, N. S/N, LT 4, QD F8 ;605.448,59;950.000,00;36.27;Não;Casa, 0.00 de área total, 284.14 de área privativa, 600.00 de área do terreno, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444407804610
 1444418649793 ;BA ;CAMACARI ;AREMBEPE (ABRANTES) ;RUA BNE 6, N. SN, LT 09 QD B13 ;732.911,45;1.150.000,00;36.27;Sim;Casa, 394.19 de área total, 394.19 de área privativa, 697.00 de área do terreno,  3 qto(s), varanda, a.serv, WC, 1 sala(s), 1 lavabo(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444418649793
 8787712805943 ;BA ;CAMACARI ;VILA DE ABRANTES ;RUA DA BELGICA, N. S/N, Apto 002, BL 01 ;96.617,67;148.000,00;34.72;Não;Apartamento, 98.06 de área total, 40.53 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787712805943
 8787715710900 ;BA ;CAMACARI ;MALICIA (ABRANTES) ;RUA DA BELGICA, N. S/N, Apto 301, BL 15 ;135.366,73;170.000,00;20.38;Não;Apartamento, 98.06 de área total, 40.53 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787715710900
 8787714152220 ;BA ;CAMACARI ;ABRANTES ; RUA PRINCIPAL DE PORTAL DE ABRANTES, N. S/N, Apto 504, BL 04 COND I ;169.357,51;180.000,00;5.92;Não;Apartamento, 48.20 de área total, 38.40 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787714152220
 8787714963589 ;BA ;CAMACARI ;VILA DE ABRANTES ;RUA DA BELGICA, N. S/N, Apto 301, BL 08 ;140.608,58;148.000,00;5.00;Não;Apartamento, 98.06 de área total, 40.53 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787714963589
 8787713767514 ;BA ;CAMACARI ;ABRANTES ; RUA PRINCIPAL DE PORTAL DE ABRANTES, N. S/N, Apto 401, BL 08 COND I ;171.800,80;175.000,00;1.83;Não;Apartamento, 60.41 de área total, 38.40 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787713767514
 8787701117226 ;BA ;CAMACARI ;CATU DE ABRANTES (ABRANTES) ;NUCLEO COL BOA UNIAO, N. 0, Apto 203, LOT 09 BL13 ;133.537,05;136.000,00;1.82;Não;Apartamento, 0.00 de área total, 39.03 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787701117226
 1444402183412 ;BA ;CAMACARI ;Camaçari de Dentro ;RUA CURIO, N. 9, Apto 101B, LT 9 ;134.000,00;134.000,00;0.00;Não;Apartamento, 0.00 de área total, 67.00 de área privativa, 0.00 de área do terreno,  3 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444402183412
 8787703532123 ;BA ;CAMACARI ;ALTO DA CRUZ ;RUA AFRANIO PEIXOTO, N. SN, Apto 303, BL 03 ;176.000,00;176.000,00;0.00;Não;Apartamento, 54.07 de área total, 54.07 de área privativa, 0.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), 1 lavabo(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787703532123
 8787711587136 ;BA ;CAMACARI ;INDUSTRIAL ;AVENIDA DAS PALMEIRAS, N. SN, Apto 301, BL 02 ;153.000,00;153.000,00;0.00;Não;Apartamento, 94.78 de área total, 40.53 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787711587136
 8787712223405 ;BA ;CAMACARI ;INDUSTRIAL ;AVENIDA DAS PALMEIRAS, N. SN, Apto 204, BL 08 ;140.000,00;140.000,00;0.00;Não;Apartamento, 94.78 de área total, 40.53 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787712223405
 8787712963093 ;BA ;CAMACARI ;INDUSTRIAL ;AVENIDA DAS PALMEIRAS, N. SN, Apto 303, BL 09 ;140.000,00;140.000,00;0.00;Não;Apartamento, 94.78 de área total, 40.53 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787712963093
 8787713165999 ;BA ;CAMACARI ;INDUSTRIAL ;AVENIDA DAS PALMEIRAS, N. SN, Apto 002, BL 11 ;140.000,00;140.000,00;0.00;Não;Apartamento, 94.78 de área total, 40.53 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787713165999
 8787713652830 ;BA ;CAMACARI ;INDUSTRIAL ;AVENIDA DAS PALMEIRAS, N. SN, Apto 303, BL 23 ;153.000,00;153.000,00;0.00;Não;Apartamento, 94.78 de área total, 40.53 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787713652830
 8787713749435 ;BA ;CAMACARI ;INDUSTRIAL ;AVENIDA DAS PALMEIRAS, N. SN, Apto 201, BL 21 ;166.000,00;166.000,00;0.00;Não;Apartamento, 40.53 de área total, 40.53 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), 1 lavabo(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787713749435
 8787713938670 ;BA ;CAMACARI ;INDUSTRIAL ;AVENIDA DAS PALMEIRAS, N. SN, Apto 204, BL 16 ;145.000,00;145.000,00;0.00;Não;Apartamento, 94.78 de área total, 40.53 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787713938670
 8787706001153 ;BA ;CAMACARI ;BOA UNIAO (ABRANTES) ;RUA COLONIA BOA UNIAO, N. SN, Apto 004, BL 03 ;160.000,00;160.000,00;0.00;Não;Apartamento, 77.13 de área total, 40.53 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787706001153
 8787706857384 ;BA ;CAMACARI ;BOA UNIAO (ABRANTES) ;RUA COLONIA BOA UNIAO, N. S/N, Apto 104, BL 09, LT 09 ;155.000,00;155.000,00;0.00;Não;Apartamento, 77.13 de área total, 40.53 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787706857384
 1444417445108 ;BA ;CAMACARI ;ALPHAVILLE (ABRANTES) ;RUA LAGOA BRANCA, N. SN, LOTE 49 MARAHU ;1.015.000,00;1.015.000,00;0.00;Não;Casa, 191.00 de área total, 191.00 de área privativa, 315.33 de área do terreno,  3 qto(s), a.serv, WC, 2 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444417445108
 1444400572640 ;BA ;CAMACARI ;MALICIA (ABRANTES) ;RUA C, N. SN, LT 20 CS 02 ;475.000,00;475.000,00;0.00;Não;Casa, 84.23 de área total, 84.23 de área privativa, 152.32 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444400572640
 8555535007615 ;BA ;CAMACARI ;CATU DE ABRANTES (ABRANTES) ; RUA SUCUPIO, N. SN, Apto 203, BLOCO 05 ;203.000,00;203.000,00;0.00;Não;Apartamento, 72.31 de área total, 39.03 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555535007615
 8555536053262 ;BA ;CAMACARI ;BUSCA VIDA (ABRANTES) ; RUA SUCUPIO, N. SN, Apto 403, BLOCO 08 ;145.000,00;145.000,00;0.00;Não;Apartamento, 72.31 de área total, 39.03 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555536053262
 8787717098340 ;BA ;CAMACARI ;BOA UNIAO (ABRANTES) ;RUA COLONIA BOA UNIAO, N. 0, Apto 104, BL 09, LT 09 ;191.575,60;190.000,00;0.00;Não;Apartamento, 85.52 de área total, 40.53 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787717098340
 8787705962354 ;BA ;CAMACARI ;BOA UNIAO (ABRANTES) ;RUA COLONIA BOA UNIAO, N. SN, Apto 402, BL 04 ;154.352,50;153.000,00;0.00;Não;Apartamento, 77.13 de área total, 40.53 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787705962354
 8555520578220 ;BA ;CAMACARI ;CATU DE ABRANTES (ABRANTES) ;RUA NOVO HORIZONTE, N. SN, Apto 201, BL 05 VG 37 ;158.693,84;155.000,00;0.00;Não;Apartamento, 43.84 de área total, 43.84 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555520578220
 8787715888505 ;BA ;CAMACARI ;LAGOA BRANCA ;RUA DA BELGICA, N. SN, Apto 104, BL 21 ;168.056,32;163.728,52;0.00;Não;Apartamento, 98.06 de área total, 40.53 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787715888505
 8787718648351 ;BA ;CAMACARI ;BOA UNIAO (ABRANTES) ;RUA SITIO DO ASSIS, N. SN, Apto 403, BL 03, VG 362 ;194.038,80;185.000,00;0.00;Não;Apartamento, 85.52 de área total, 40.40 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787718648351
 8787700754532 ;BA ;CAMACARI ;BOA UNIAO (ABRANTES) ;RUA DO BOSQUE, N. SN, Apto 104, BL 02 ;157.807,70;150.000,00;0.00;Não;Apartamento, 41.91 de área total, 41.91 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787700754532
 1444405928320 ;BA ;CAMACARI ;BOA UNIAO (ABRANTES) ;RUA COLONIA BOA UNIAO, N. SN, Apto 203, TIPO J BL TAQUARAS VG 255 ;252.735,60;238.000,00;0.00;Não;Apartamento, 77.28 de área total, 55.16 de área privativa, 0.00 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444405928320
 8787707298460 ;BA ;CAMACARI ;BOA UNIAO (ABRANTES) ;RUA COLONIA BOA UNIAO, N. SN, Apto 304, BL 08 ;150.857,40;137.914,70;0.00;Não;Apartamento, 77.13 de área total, 40.53 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787707298460
 8787703199700 ;BA ;CAMACARI ;VILA DE ABRANTES (ABRANTES) ;RUA DA GRAMA, N. S/N, Apto 504, BL 11 ;156.183,75;141.000,00;0.00;Não;Apartamento, 58.79 de área total, 40.28 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787703199700
 8787704297250 ;BA ;CAMACARI ;NOVA ABRANTES (ABRANTES) ;RUA DA GRAMA, N. SN, Apto 301, BL 8 ;175.840,00;155.000,00;0.00;Não;Apartamento, 59.56 de área total, 40.28 de área privativa, 0.00 de área do terreno,  2 qto(s), 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787704297250
